employee_id,fullname,final_match_rate,tgv_cognitive,tgv_strategy,tgv_execution,tgv_teamwork
EMP101601,Ayunda Pratama,80.72500887609442,89.41365799048418,88.15469932174739,86.58014820438602,58.751529987760094
EMP101648,Wulan Nabila Pratama,80.6979787197875,74.80384712730954,83.07254623044096,86.58014820438602,78.33537331701346
EMP100520,Rifqi Kusuma Wibowo,80.6269324397492,89.02135224510327,88.15469932174739,86.58014820438602,58.751529987760094
EMP100336,Evi Pratomo,80.62454423098075,100.0,88.15469932174739,75.59194761441552,58.751529987760094
EMP100125,Nabila Lestari Santoso,80.61797119006758,100.0,77.1402065681242,86.58014820438602,58.751529987760094
EMP100233,Utami Iqbal Gunawan,80.61554885926995,100.0,77.13051724493371,86.58014820438602,58.751529987760094
EMP101124,Cahyo Tri Maulida,80.61554885926995,100.0,77.13051724493371,86.58014820438602,58.751529987760094
EMP101811,Adit Yudhistira Putra,80.61554885926995,100.0,77.13051724493371,86.58014820438602,58.751529987760094
EMP101081,Putri Nabila Rohman,80.61485490779027,100.0,88.1159420289855,75.59194761441552,58.751529987760094
EMP101400,Rendra Rachman Wijaya,80.59424156016593,98.5796249650154,77.1402065681242,87.905604719764,58.751529987760094
EMP100246,Rizky Subekti,80.53684603789617,80.10134538525145,77.13051724493371,86.58014820438602,78.33537331701346
EMP100410,Adit Saputra Wijaya,80.4193959865795,99.21538850923817,77.13051724493371,86.58014820438602,58.751529987760094
EMP101261,Bayu Rachman Pratomo,80.4193959865795,99.21538850923817,77.13051724493371,86.58014820438602,58.751529987760094
EMP100335,Mahendra Pramudita Purnama,80.35119585624017,100.0,77.1402065681242,65.929203539823,78.33537331701346
EMP101595,Yoga Erlangga Pratomo,80.2526536056765,88.62454392504657,66.14509246088194,87.905604719764,78.33537331701346
EMP101724,Dwi Tri Subekti,80.20953317542224,58.8409049904147,88.15469932174739,75.92331174326002,97.91921664626683
EMP101956,Julia Ridwan,80.17303705121445,87.20577069096431,88.15469932174739,86.58014820438602,58.751529987760094
EMP100045,Dimas Mahendra,80.11381673019228,90.7491774234371,66.11602449131053,85.25469168900804,78.33537331701346
EMP100510,Rizky Lestari Situmorang,80.10291556804785,78.32964201901505,88.15469932174739,75.59194761441552,78.33537331701346
EMP101182,Valdo Zulfikar Santoso,80.10267275960679,100.0,77.1402065681242,64.93511115328951,78.33537331701346
EMP101815,Valdo Setiawan,80.10267275960679,100.0,77.1402065681242,64.93511115328951,78.33537331701346
EMP100913,Wahyu Ginting,80.09367738789601,100.0,66.11602449131053,75.92331174326002,78.33537331701346
EMP101833,Zaki Lukman,80.07696891216325,97.8359908883827,77.1402065681242,86.58014820438602,58.751529987760094
EMP101365,Teguh Setiawan,80.07114318139654,56.69450771956467,100.0,85.25469168900804,78.33537331701346
EMP101413,Nugroho Fadillah Rahmawati,80.04030129787132,97.66302826756228,88.15469932174739,75.59194761441552,58.751529987760094
EMP100195,Fitri Purnama,80.01810334807773,100.0,66.14509246088194,75.59194761441552,78.33537331701346
EMP100471,Indra Zulfikar Rahmawati,80.01083635568487,100.0,66.11602449131053,75.59194761441552,78.33537331701346
EMP101287,Fajar Putra,80.01083635568487,100.0,66.11602449131053,75.59194761441552,78.33537331701346
EMP100025,Rizky Dharma Purnama,80.01083635568487,100.0,66.11602449131053,75.59194761441552,78.33537331701346
EMP100357,Adit Siregar,80.00356936329203,100.0,66.08695652173913,75.59194761441552,78.33537331701346
EMP100464,Anisa Erlangga Lukman,80.00356936329203,100.0,66.08695652173913,75.59194761441552,78.33537331701346
EMP100431,Novi Wijaya Putra,79.94787935805076,92.5208807896735,44.09672830725463,85.25469168900804,97.91921664626683
EMP101154,Gita Aji Simanjuntak,79.8517273321758,100.0,77.13051724493371,63.94101876675603,78.33537331701346
EMP101164,Nabila Subekti,79.7792491895031,70.69517202863543,88.1159420289855,81.97050938337802,78.33537331701346
EMP101708,Rani Anugrah Maulana,79.66300958933158,98.5796249650154,66.14509246088194,75.59194761441552,78.33537331701346
EMP100275,Evi Maulana,79.63092678832685,96.06428752214629,88.1159420289855,75.59194761441552,58.751529987760094
EMP101510,Fitri Rachman Gunawan,79.62352235616333,80.11895722601872,66.08695652173913,93.952802359882,78.33537331701346
EMP101232,Adi Rohman,79.60104373722915,87.37262893620657,66.11602449131053,86.58014820438602,78.33537331701346
EMP101869,Mahendra Nugroho,79.58659969917373,99.60769425461908,94.05797101449275,65.929203539823,58.751529987760094
EMP100704,Kartika Halim Wijaya,79.55924815090485,97.8359908883827,77.13051724493371,64.93511115328951,78.33537331701346
EMP100795,Nugroho Nugroho,79.55924815090485,97.8359908883827,77.13051724493371,64.93511115328951,78.33537331701346
EMP100893,Nabila Maulida,79.5425396751721,95.67198177676538,88.15469932174739,75.59194761441552,58.751529987760094
EMP101130,Rifqi Kusuma,79.50943445478657,97.66302826756228,66.11602449131053,75.92331174326002,78.33537331701346
EMP100613,Cahyo Nabila Situmorang,79.46333587582794,85.43406732472792,88.15469932174739,65.929203539823,78.33537331701346
EMP100576,Andi Wijaya Kusuma,79.45773903877264,95.37153652392948,88.1159420289855,75.59194761441552,58.751529987760094
EMP100919,Vania Kusuma,79.36726773677674,96.06428752214629,77.1402065681242,65.929203539823,78.33537331701346
EMP101327,Rizka Suharto,79.29022062535981,94.29258415590989,88.19345661450926,75.92331174326002,58.751529987760094
EMP101829,Umar Ganesha Maulida,79.19895283505772,83.30943382633737,88.15469932174739,86.58014820438602,58.751529987760094
EMP101566,Iman Purnama,78.90180482690818,87.20577069096431,94.05797101449275,75.59194761441552,58.751529987760094
EMP100661,Budi Siregar,78.75621693530576,82.63879724356363,66.14509246088194,87.905604719764,78.33537331701346
EMP101722,Dian Indrawan,78.74824728390277,92.16344808284356,88.15469932174739,75.92331174326002,58.751529987760094
EMP100167,Eko Zulfikar,78.74576905668833,92.5208807896735,77.13051724493371,86.58014820438602,58.751529987760094
EMP101415,Hadi Adi Anggara,78.66250809746143,81.2024121687141,88.1159420289855,86.58014820438602,58.751529987760094
EMP100322,Rizka Pramudita Suharto,78.65928652571867,83.24794379766752,77.13051724493371,75.92331174326002,78.33537331701346
EMP101504,Putri Lukman,78.6001047497263,93.99664147774979,66.14509246088194,75.92331174326002,78.33537331701346
EMP100160,Nugroho Rachman Salsabila,78.59297776637314,94.29258415590989,77.1402065681242,64.60374702444503,78.33537331701346
EMP101296,Umar Tamba,78.49769090228274,73.26049203498525,77.1402065681242,85.25469168900804,78.33537331701346
EMP100094,Nadia Utama Yulianto,78.49190431049549,71.88559698880556,88.15469932174739,75.59194761441552,78.33537331701346
EMP100211,Dian Tri Pratomo,78.47563354616004,100.0,88.15469932174739,86.58014820438602,39.16768665850673
EMP100457,Nurlita Maulana,78.45222491942216,96.06428752214629,94.05797101449275,64.93511115328951,58.751529987760094
EMP100502,Wahyu Hasibuan,78.30613271276785,60.154310007924536,88.15469932174739,86.58014820438602,78.33537331701346
EMP101645,Bella Tri Wibowo,78.1848942921506,64.27899514646357,88.15469932174739,81.97050938337802,78.33537331701346
EMP101600,Ari Qolbi Simanjuntak,78.13077134173528,84.01369228974332,77.13051724493371,92.62734584450402,58.751529987760094
EMP101419,Bella Siregar,78.08353794407265,89.87195633921075,77.13051724493371,86.58014820438602,58.751529987760094
EMP100203,Teguh Kusuma Siregar,78.05169837639576,92.16344808284356,66.11602449131053,75.59194761441552,78.33537331701346
EMP100822,Maya Lukman,77.9594085318378,93.14603738364232,55.101531737687345,85.25469168900804,78.33537331701346
EMP101779,Rifqi Kusuma Kusuma,77.95376207478608,100.0,77.1402065681242,75.92331174326002,58.751529987760094
EMP100463,Arif Kurniawan,77.95376207478608,100.0,77.1402065681242,75.92331174326002,58.751529987760094
DUP5237,Fajar Fauziah,77.95376207478608,100.0,77.1402065681242,75.92331174326002,58.751529987760094
EMP100739,Prasetyo Halim Wijaya,77.95064579250878,100.0,88.1159420289855,64.93511115328951,58.751529987760094
EMP100820,Rizky Pratama,77.9407810172114,69.71708530251246,77.13051724493371,86.58014820438602,78.33537331701346
EMP101018,Rani Kusuma,77.92494194506524,97.8359908883827,88.1159420289855,86.58014820438602,39.16768665850673
EMP101349,Novi Kusuma,77.87938118859037,90.7491774234371,88.15469932174739,54.278274692163514,78.33537331701346
EMP100760,Cahyo Tri Herlambang,77.87092104257495,100.0,77.1402065681242,75.59194761441552,58.751529987760094
EMP101454,Utami Adi Siregar,77.86849871177733,100.0,77.13051724493371,75.59194761441552,58.751529987760094
EMP101987,Ahmad Herlambang,77.86849871177733,100.0,77.13051724493371,75.59194761441552,58.751529987760094
EMP101993,Rani Utama Simanjuntak,77.86192567086417,100.0,66.11602449131053,86.58014820438602,58.751529987760094
EMP101199,Umar Rachman Hidayat,77.85955104537372,99.95452001119509,77.1402065681242,75.59194761441552,58.751529987760094
EMP100497,Oka Syahputra,77.81918494104286,89.87195633921075,77.1402065681242,65.929203539823,78.33537331701346
EMP101001,Maya Siregar,77.79662118139298,80.11895722601872,77.1402065681242,75.59194761441552,78.33537331701346
EMP100714,Anisa Fadillah Mahendra,77.7833940745529,90.7491774234371,66.12571381450101,75.92331174326002,78.33537331701346
EMP100918,Yuni Lestari,77.77284460622973,99.60769425461908,77.1402065681242,75.59194761441552,58.751529987760094
EMP100308,Nugroho Subekti,77.76149623177943,90.64220740596232,66.14509246088194,75.92331174326002,78.33537331701346
EMP101184,Mahendra Dharma Yulianto,77.6024173294296,100.0,66.14509246088194,65.929203539823,78.33537331701346
EMP100928,Zaki Yudhistira Rohman,77.60066702006206,90.33025468793731,66.14509246088194,75.59194761441552,78.33537331701346
EMP101270,Novi Permadi,77.58378033983553,99.95452001119509,66.11602449131053,65.929203539823,78.33537331701346
EMP100118,Julia Pramudita Hartanto,77.53056154201967,100.0,66.11602449131053,85.25469168900804,58.751529987760094
EMP101803,Bella Rachman Hidayat,77.47823750171425,87.12216624685138,88.1159420289855,75.92331174326002,58.751529987760094
EMP101630,Rendra Firmansyah,77.45407895993381,78.39113204768489,88.15469932174739,64.93511115328951,78.33537331701346
EMP101854,Joko Mahendra,77.44262197598879,76.28411039006163,88.15469932174739,86.58014820438602,58.751529987760094
EMP100535,Wahyu Nabila Saputra,77.41275979688174,97.8359908883827,77.1402065681242,75.92331174326002,58.751529987760094
EMP101404,Rizky Salsabila,77.36709681087902,97.66302826756228,77.13051724493371,75.92331174326002,58.751529987760094
EMP100199,Valdo Zulfikar Halim,77.36192634410504,86.97582061614986,77.1402065681242,86.58014820438602,58.751529987760094
EMP101424,Yoga Aji Hidayat,77.349049571201,100.0,66.12571381450101,64.93511115328951,78.33537331701346
EMP100740,Cahyo Herlambang,77.34662724040338,100.0,66.11602449131053,64.93511115328951,78.33537331701346
EMP101200,Anisa Ridwan,77.34662724040338,100.0,66.11602449131053,64.93511115328951,78.33537331701346
EMP101935,Hadi Maulida,77.33278106026665,68.61601851904979,94.05797101449275,87.905604719764,58.751529987760094
EMP101730,Indra Salsabila,77.32991876467062,97.8359908883827,77.1402065681242,75.59194761441552,58.751529987760094
EMP100290,Ahmad Mahardika Firmansyah,77.32525030594256,88.95535964175764,66.08695652173913,75.92331174326002,78.33537331701346
EMP101330,Rizki Nugroho,77.31130339782749,88.87050403972594,66.11602449131053,75.92331174326002,78.33537331701346
EMP101221,Bayu Adi Handayani,77.2842557786679,97.66302826756228,77.13051724493371,75.59194761441552,58.751529987760094
EMP101000,Eko Maulida,77.25721316727908,100.0,55.101531737687345,75.59194761441552,78.33537331701346
EMP101015,Umar Wijaya,77.24855080405814,99.60769425461908,66.11602449131053,64.93511115328951,78.33537331701346
EMP100981,Bayu Anugrah Sinaga,77.24855080405814,99.60769425461908,66.11602449131053,64.93511115328951,78.33537331701346
EMP100332,Dewi Maulida,77.24191655165875,87.83092728493313,77.13051724493371,85.25469168900804,58.751529987760094
EMP101899,Hana Aji Maulana,77.15771793360375,73.78028041238166,88.19345661450926,87.905604719764,58.751529987760094
EMP100847,Oka Saputra Sinaga,77.07089314497568,85.78539565597971,88.15469932174739,75.59194761441552,58.751529987760094
EMP100180,Evi Kurniawan,77.02337304933411,96.2881332213826,77.13051724493371,75.92331174326002,58.751529987760094
EMP100071,Rafa Situmorang,77.01669399571458,99.03792331374196,55.101531737687345,75.59194761441552,78.33537331701346
EMP100368,Dewi Indrawan,76.98453413376137,87.20577069096431,77.13051724493371,65.26647528213401,78.33537331701346
EMP100653,Intan Pratama,76.96741162452503,96.06428752214629,77.13051724493371,75.92331174326002,58.751529987760094
EMP100756,Ari Herlambang,76.91734253918796,76.57555049354593,88.15469932174739,64.60374702444503,78.33537331701346
EMP100862,Ayu Saputra,76.90869244944611,98.5796249650154,66.11602449131053,64.60374702444503,78.33537331701346
EMP101933,Dwi Lestari Lestari,76.8845705923139,96.06428752214629,77.13051724493371,75.59194761441552,58.751529987760094
EMP100107,Dian Fauziah,76.84522533950508,97.66302826756228,66.11602449131053,65.26647528213401,78.33537331701346
EMP101340,Ayunda Permadi,76.71651390240122,96.01880753334137,88.15469932174739,63.94101876675603,58.751529987760094
EMP101034,Citra Rohman,76.71378855857714,97.8359908883827,55.09184241449688,75.59194761441552,78.33537331701346
EMP101945,Mahendra Wibowo,76.70951596561216,100.0,66.11602449131053,81.97050938337802,58.751529987760094
EMP101683,Ahmad Firmansyah,76.59819706133862,76.55793865277866,77.13051724493371,93.952802359882,58.751529987760094
EMP101230,Luthfi Handayani,76.53348115467672,94.29258415590989,88.15469932174739,64.93511115328951,58.751529987760094
EMP101832,Eko Putra,76.53348115467672,94.29258415590989,88.15469932174739,64.93511115328951,58.751529987760094
EMP101843,Ayunda Halim,76.47566062748325,94.45493982647636,66.11602449131053,86.58014820438602,58.751529987760094
EMP101871,Zaki Tamba,76.44012156286661,94.9132381752029,88.15469932174739,63.94101876675603,58.751529987760094
EMP101682,Ayu Adi Putra,76.44012156286661,94.9132381752029,88.15469932174739,63.94101876675603,58.751529987760094
EMP100074,Ari Utama Putra,76.43507170984164,94.29258415590989,66.11602449131053,86.58014820438602,58.751529987760094
EMP101741,Satya Indrawan,76.36311315444354,85.041761579347,77.1402065681242,64.93511115328951,78.33537331701346
EMP101050,Dimas Saputra Herlambang,76.31793179531684,71.82410696013572,88.1159420289855,86.58014820438602,58.751529987760094
EMP100844,Rizka Gunawan,76.23034631077341,93.08004478029667,88.15469932174739,64.93511115328951,58.751529987760094
EMP101860,Putri Pamungkas,76.10128525019952,94.29258415590989,66.10633516812007,85.25469168900804,58.751529987760094
EMP100252,Wulan Adi Mahendra,76.05481743703814,92.41391077219873,77.13051724493371,75.92331174326002,58.751529987760094
EMP100378,Hana Halim,76.05095215580111,100.0,77.13051724493371,87.905604719764,39.16768665850673
EMP101980,Valdo Ganesha Handayani,76.01826374922967,83.66236395849151,77.1402065681242,64.93511115328951,78.33537331701346
EMP101692,Cahyo Aji Sinaga,75.99150781321967,92.16344808284356,88.1159420289855,64.93511115328951,58.751529987760094
EMP100917,Arif Santoso,75.91223637822605,83.24794379766752,77.13051724493371,64.93511115328951,78.33537331701346
EMP100778,Arif Qolbi Suharto,75.9014646219575,88.58516831181979,44.05797101449275,92.62734584450402,78.33537331701346
EMP101954,Rizki Indrawan,75.79382869499798,93.7888058183784,66.11602449131053,64.93511115328951,78.33537331701346
EMP100606,Wulan Candra Saputra,75.77044935675532,94.06263408109544,55.09184241449688,75.59194761441552,78.33537331701346
EMP101032,Zaki Utama Pratomo,75.77021357002255,93.99664147774979,66.14509246088194,64.60374702444503,78.33537331701346
EMP101253,Maya Baskara Ananda,75.64762947155853,90.7491774234371,88.15469932174739,64.93511115328951,58.751529987760094
EMP100793,Zahra Rohman,75.64528816577464,80.11895722601872,77.13051724493371,86.58014820438602,58.751529987760094
EMP100814,Vania Setiawan,75.6093714430847,93.08004478029667,66.08695652173913,64.93511115328951,78.33537331701346
EMP100863,Zaki Lestari Rohman,75.59632578156275,72.679213628919,66.11602449131053,85.25469168900804,78.33537331701346
EMP100746,Rizka Mahardika Indrawan,75.55821539843423,90.7491774234371,77.1402065681242,75.59194761441552,58.751529987760094
EMP101797,Rani Ananda,75.32082940778712,79.9504971798741,55.09184241449688,87.905604719764,78.33537331701346
EMP101982,Joko Santoso,75.31129969612238,99.49622166246851,55.09184241449688,87.905604719764,58.751529987760094
EMP100488,Luthfi Pratama,75.28955295950458,100.0,77.1402065681242,65.26647528213401,58.751529987760094
EMP100598,Adit Aji Tamba,75.22832434118838,92.5208807896735,66.11602449131053,63.94101876675603,78.33537331701346
EMP101654,Bayu Pramudita Nugroho,75.20671192729345,100.0,77.1402065681242,64.93511115328951,58.751529987760094
EMP100389,Fajar Pratama,75.20498354797552,100.0,66.14509246088194,75.92331174326002,58.751529987760094
EMP101719,Hadi Yudhistira Yulianto,75.20428959649583,100.0,77.13051724493371,64.93511115328951,58.751529987760094
EMP101615,Gita Pamungkas,75.20428959649583,100.0,77.13051724493371,64.93511115328951,58.751529987760094
EMP101625,Rama Siregar,75.20428959649583,100.0,77.13051724493371,64.93511115328951,58.751529987760094
EMP101086,Nugroho Maulana,75.19813058908625,88.97747405720071,77.1402065681242,75.92331174326002,58.751529987760094
EMP100767,Zahra Hasibuan,75.19771655558266,100.0,66.11602449131053,75.92331174326002,58.751529987760094
EMP100193,Kurnia Anugrah Kurniawan,75.19044956318982,100.0,66.08695652173913,75.92331174326002,58.751529987760094
EMP100269,Zahra Pramudita Kusuma,75.13425835260051,82.78964544894096,83.07254623044096,75.92331174326002,58.751529987760094
EMP101783,Nurlita Suharto,75.11487552337154,100.0,66.11602449131053,75.59194761441552,58.751529987760094
EMP100773,Ayu Hidayat,75.0266546038698,90.7491774234371,66.08695652173913,64.93511115328951,78.33537331701346
EMP101346,Luthfi Tri Subekti,74.96619275572894,99.03792331374196,77.1402065681242,64.93511115328951,58.751529987760094
EMP100097,Valdo Subekti,74.95576649986246,100.0,77.13051724493371,63.94101876675603,58.751529987760094
EMP100404,Anisa Tri Anggara,74.92318119999105,80.28581547126099,77.13051724493371,63.94101876675603,78.33537331701346
EMP101165,Kartika Iqbal Gunawan,74.87818944785346,88.03876294430451,77.13051724493371,75.59194761441552,58.751529987760094
EMP100553,Lestari Kurniawan,74.86708935941417,99.03792331374196,66.08695652173913,75.59194761441552,58.751529987760094
EMP101150,Wahyu Pramudita Indrawan,74.84152714863096,100.0,55.101531737687345,65.929203539823,78.33537331701346
EMP100030,Rizky Anugrah Permadi,74.77493005631985,88.97747405720071,66.11602449131053,85.25469168900804,58.751529987760094
EMP100997,Dwi Setiawan,74.72760209802576,95.95731750467152,88.19345661450926,75.59194761441552,39.16768665850673
EMP101171,Maya Baskara Suharto,74.68241812512187,100.0,66.11602449131053,54.278274692163514,78.33537331701346
EMP100729,Ayunda Zulfikar,74.68241812512187,100.0,66.11602449131053,54.278274692163514,78.33537331701346
EMP100528,Lestari Suharto,74.6773035547647,88.95535964175764,77.1402065681242,54.278274692163514,78.33537331701346
EMP101534,Nadia Kusuma Zulfikar,74.65610135121238,87.20577069096431,66.08695652173913,86.58014820438602,58.751529987760094
EMP101151,Dwi Adi Wijaya,74.6086193676061,78.39113204768489,66.11602449131053,75.59194761441552,78.33537331701346
EMP100413,Zahra Utama Pratomo,74.60820533410251,89.41365799048418,55.09184241449688,75.59194761441552,78.33537331701346
EMP100070,Kartika Rachman Ramadhan,74.59300405199758,100.0,55.101531737687345,64.93511115328951,78.33537331701346
EMP101597,Wahyu Hartanto,74.59300405199758,100.0,55.101531737687345,64.93511115328951,78.33537331701346
EMP101071,Wulan Pratama,74.58857342390594,88.97747405720071,66.10633516812007,64.93511115328951,78.33537331701346
EMP100509,Zaki Tri Lestari,74.58588118434638,77.93283369895835,77.1402065681242,64.93511115328951,78.33537331701346
EMP100579,Yoga Sinaga,74.58400868028679,100.0,44.07734966087369,75.92331174326002,78.33537331701346
EMP101125,Nabila Halim,74.56487787375642,97.8359908883827,55.09184241449688,86.58014820438602,58.751529987760094
EMP101011,Wahyu Jatmiko Siregar,74.50150065656553,99.60769425461908,66.11602449131053,53.946910563319015,78.33537331701346
EMP100971,Lestari Ananda,74.47616085203187,96.74643157010915,77.1402065681242,65.26647528213401,58.751529987760094
EMP101089,Nabila Salsabila,74.46658629686995,80.11895722601872,83.07254623044096,75.92331174326002,58.751529987760094
EMP100866,Ayunda Rachman Utami,74.45573849183943,96.06428752214629,55.101531737687345,87.905604719764,58.751529987760094
EMP101957,Hadi Jatmiko Zulfikar,74.43854079712139,78.34725385978234,77.13051724493371,63.94101876675603,78.33537331701346
EMP100634,Nugroho Pratama,74.41208658344122,99.60769425461908,55.101531737687345,64.60374702444503,78.33537331701346
EMP100295,Hadi Dharma Siregar,74.40958218392439,96.74643157010915,88.19345661450926,53.946910563319015,58.751529987760094
EMP101122,Maya Utami,74.40942257239865,77.20070708751476,88.15469932174739,53.946910563319015,78.33537331701346
EMP100556,Hadi Rohman,74.35905792134623,99.03792331374196,66.11602449131053,53.946910563319015,78.33537331701346
EMP101259,Rafa Qolbi Indrawan,74.34247265807018,88.97747405720071,66.11602449131053,63.94101876675603,78.33537331701346
EMP100983,Iman Mahardika Utami,74.2203614770324,96.06428752214629,77.13051724493371,64.93511115328951,58.751529987760094
EMP101751,Ayu Salsabila,74.2117801388252,85.041761579347,77.13051724493371,75.92331174326002,58.751529987760094
EMP101409,Rendra Utama Handayani,74.12867879112403,93.26901744098201,88.15469932174739,75.92331174326002,39.16768665850673
EMP101670,Mahendra Erlangga Lukman,74.0753881340442,75.82581204133507,88.19345661450926,53.946910563319015,78.33537331701346
EMP101621,Citra Lukman,74.03300788899342,84.68432887251706,66.11602449131053,86.58014820438602,58.751529987760094
EMP101439,Oka Anugrah Hidayat,74.01281265028034,94.29258415590989,55.101531737687345,87.905604719764,58.751529987760094
EMP101704,Novi Ramadhan,73.96446979830043,95.0407208072184,77.13051724493371,64.93511115328951,58.751529987760094
EMP100316,Joko Siregar,73.89514385631927,87.18815885019703,66.11602449131053,63.94101876675603,78.33537331701346
EMP100190,Kartika Santoso,73.87592610532212,83.66236395849151,88.15469932174739,64.93511115328951,58.751529987760094
EMP101690,Utami Gunawan,73.86800626099073,86.05922391869673,77.13051724493371,53.946910563319015,78.33537331701346
EMP101129,Rendra Purnama,73.8205839869459,94.12412410976529,77.1402065681242,65.26647528213401,58.751529987760094
EMP101080,Galih Zulfikar Ramadhan,73.7840897014002,83.66236395849151,77.13051724493371,75.59194761441552,58.751529987760094
EMP100826,Ayu Rachman Subekti,73.77985796627092,94.29258415590989,77.1402065681242,64.93511115328951,58.751529987760094
EMP101721,Julia Halim Suharto,73.70514407158535,85.43406732472792,66.11602449131053,64.93511115328951,78.33537331701346
EMP101835,Yoga Kusuma,73.69849000565844,96.06428752214629,66.11602449131053,54.278274692163514,78.33537331701346
EMP100216,Sari Ananda,73.68802156234901,94.29258415590989,66.11602449131053,75.59194761441552,58.751529987760094
EMP101266,Joko Zulfikar Ginting,73.58887537875164,93.53834312902323,77.13051724493371,64.93511115328951,58.751529987760094
EMP100339,Rafa Pramudita Purnama,73.58616652421189,84.95815713523407,66.11602449131053,64.93511115328951,78.33537331701346
EMP100514,Fitri Saputra Yulianto,73.54710507266095,91.31284398873608,88.1159420289855,75.59194761441552,39.16768665850673
EMP100317,Budi Herlambang,73.50845667733813,93.53834312902323,77.1402065681242,64.60374702444503,58.751529987760094
EMP101420,Cahyo Rachman Indrawan,73.49946130562734,93.53834312902323,66.11602449131053,75.59194761441552,58.751529987760094
EMP100000,Rendra Pratama,73.47672312236762,93.08004478029667,77.1402065681242,64.93511115328951,58.751529987760094
EMP100878,Citra Purnama,73.45133548683093,82.3313471002144,77.13051724493371,75.59194761441552,58.751529987760094
EMP101310,Rizka Yudhistira Sinaga,73.43024160023239,94.29258415590989,77.1402065681242,43.952802359882,78.33537331701346
EMP100827,Oktavia Candra Kurniawan,73.36070869987508,73.03214376107314,77.1402065681242,64.93511115328951,78.33537331701346
EMP101849,Teguh Tri Pratama,73.34277461291589,93.53834312902323,77.1402065681242,63.94101876675603,58.751529987760094
EMP101357,Bayu Zulfikar Hasibuan,73.30979422208463,72.80219368625869,88.15469932174739,53.946910563319015,78.33537331701346
EMP100751,Hana Indrawan,73.29732896739532,100.0,66.11602449131053,87.905604719764,39.16768665850673
EMP100212,Galih Kurniawan,73.15573754408243,92.16344808284356,66.11602449131053,75.59194761441552,58.751529987760094
EMP100731,Adi Maulana,73.14754205313886,82.18049889483707,66.14509246088194,65.929203539823,78.33537331701346
EMP101599,Fitri Aji Permadi,73.13022019741837,92.5208807896735,100.0,100.0,0.0
EMP101610,Kartika Hasibuan,73.13012358938902,92.68773903491575,77.1402065681242,63.94101876675603,58.751529987760094
EMP100147,Hana Ridwan,73.0643742833859,100.0,88.15469932174739,64.93511115328951,39.16768665850673
EMP101462,Dwi Pratomo,73.05780124247273,100.0,77.1402065681242,75.92331174326002,39.16768665850673
EMP100955,Evi Lestari Wibowo,73.05537891167512,100.0,77.13051724493371,75.92331174326002,39.16768665850673
EMP100271,Rani Nugroho,73.03559449316062,79.36921877380786,66.11602449131053,87.905604719764,58.751529987760094
EMP101644,Hadi Purnama,73.01504499253484,93.33050746965185,66.11602449131053,54.278274692163514,78.33537331701346
EMP101952,Bayu Setiawan,72.98107905049314,80.11895722601872,77.13051724493371,75.92331174326002,58.751529987760094
EMP101399,Utami Rohman,72.9566085238502,99.60769425461908,88.1159420289855,64.93511115328951,39.16768665850673
DUP3452,Fitri Anugrah Subekti,72.92658836971914,91.24685138539043,66.11602449131053,75.59194761441552,58.751529987760094
EMP100438,Bayu Yudhistira Santoso,72.92658836971914,91.24685138539043,66.11602449131053,75.59194761441552,58.751529987760094
EMP101308,Prasetyo Saputra,72.9014278556618,90.78855303666387,77.13051724493371,64.93511115328951,58.751529987760094
EMP100353,Wahyu Kusuma,72.89485481474863,90.78855303666387,66.11602449131053,75.92331174326002,58.751529987760094
EMP100012,Rendra Tri Purnama,72.84244258496557,99.49622166246851,66.12571381450101,86.58014820438602,39.16768665850673
EMP100772,Ayunda Subekti,72.78685326848016,90.33025468793731,77.13051724493371,64.93511115328951,58.751529987760094
EMP100399,Zaki Ramadhan,72.72322424941595,92.5208807896735,55.101531737687345,64.93511115328951,78.33537331701346
EMP100839,Yuni Rohman,72.70161183552102,100.0,66.12571381450101,65.929203539823,58.751529987760094
EMP101033,Citra Saputra,72.6991895047234,100.0,66.11602449131053,65.929203539823,58.751529987760094
EMP100754,Dian Iqbal Permadi,72.58016235940052,78.84943039641146,88.1159420289855,64.60374702444503,58.751529987760094
EMP101060,Galih Fauziah,72.56393193456063,88.49706129303107,55.101531737687345,87.905604719764,58.751529987760094
EMP100098,Indra Hidayat,72.55787851772673,80.11895722601872,66.10633516812007,85.25469168900804,58.751529987760094
EMP100651,Novi Pamungkas,72.5365242733611,99.60769425461908,66.11602449131053,85.25469168900804,39.16768665850673
EMP100348,Indra Ananda,72.51553318616392,89.60263065116953,66.11602449131053,75.59194761441552,58.751529987760094
EMP100843,Dinda Kurniawan,72.45966177980083,100.0,77.1402065681242,53.946910563319015,58.751529987760094
EMP101307,Iman Situmorang,72.45793340048289,100.0,66.14509246088194,64.93511115328951,58.751529987760094
EMP101747,Bayu Erlangga Permadi,72.45723944900321,100.0,77.13051724493371,53.946910563319015,58.751529987760094
EMP101290,Dinda Maulana,72.45406380368561,72.09793522285275,83.04347826086956,75.92331174326002,58.751529987760094
EMP101837,Zahra Iqbal Pradana,72.45066640809003,100.0,66.11602449131053,64.93511115328951,58.751529987760094
EMP101564,Prasetyo Pramudita Purnama,72.45066640809003,100.0,66.11602449131053,64.93511115328951,58.751529987760094
EMP100396,Zaki Anugrah Nugroho,72.45066640809003,100.0,66.11602449131053,64.93511115328951,58.751529987760094
